fault_source_id|fault_summary_id|aseismic_slip_factor|compiler_id|completion_id|contributor_id|dip|dip_dir|last_movement|length|lower_sm_depth|magnitude|name|recurrence_interval|slip_rate|slip_type_id|upper_sm_depth|created_date|modified_date|tectonic_region|area|width|geom|compiler_name|contributor_name|pref_magnitude|pref_dip|pref_slip_rate|pref_length|pref_width|pref_area|pref_lsd|pref_usd|pref_recint|slip_type
6009||0.00|576||585|(50,70,60)|45||(25.2,30.8,28)|(10,14,12)|(,,6.87064445135748)|Dryburgh|(,,325002)|(0.001,0.06,0.006)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(268.17279866393,562.891623160079,387.979380895429)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((170.65255788 -44.71119,170.54833284 -44.76333303,170.343333 -44.55666702,170.44718688 -44.50452399,170.65255788 -44.71119)))|Nicola Litchfield|Mark Stirling|6.87064445135748|60|0.006|28|13.856406460551|387.979380895429|12|0|325002|Reverse
6010||0.00|576||585|(45,70,60)|320||(56.7,69.3,63)|(13,17,15)|(,,7.40482781751133)|Dunstan|(,,6964)|(0.32,1.39,0.63)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(784.405436091995,1666.08499783174,1091.19200876839)|(13.8343110421869,24.0416305603426,17.3205080756888)|MULTIPOLYGON(((169.10588484 -45.15524901,169.15596696 -45.12191499,169.19939484 -45.08358201,169.21780596 -45.05191497,169.33464108 -44.98358202,169.56166212 -44.83858203,169.64355384 -44.74524897,169.78333284 -44.83666701,169.70166684 -44.92999998,169.47500004 -45.07499997,169.35833304 -45.14333301,169.34000004 -45.17499996,169.29666684 -45.21333303,169.24666716 -45.24666696,169.10588484 -45.15524901)))|Nicola Litchfield|Mark Stirling|7.40482781751133|60|0.63|63|17.3205080756888|1091.19200876839|15|0|6964|Reverse
6011||0.00|576||585|(40,60,50)|300||(17.1,20.9,19)|(6,10,8)|(,,6.50074228926726)|Edgecumbe 1987|(,,483)|(1.5,3,2.2)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(118.472275237711,325.146279813826,198.421907978506)|(6.92820323027551,15.5572382686041,10.4432583146582)|MULTIPOLYGON(((176.80126284 -37.89524403,176.87000016 -37.961667,176.84666712 -37.98,176.82833304 -38.00166696,176.80166712 -38.01666699,176.76166716 -38.03166702,176.741667 -38.051667,176.70166704 -38.07,176.63282784 -38.00357703,176.67284508 -37.98524403,176.69286396 -37.96524396,176.73287796 -37.95024402,176.75955792 -37.93524399,176.77791216 -37.91357703,176.80126284 -37.89524403)))|Nicola Litchfield|Mark Stirling|6.50074228926726|50|2.2|19|10.4432583146582|198.421907978506|8|0|483|Normal
6012||0.00|576||585|(40,60,50)|300||(9.9,12.1,11)|(6,10,8)|(,,6.18505227126044)|Edgecumbe Offshore|(,,193)|(2.5,4,3.2)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(68.5892119797276,188.24258305011,114.875841461241)|(6.92820323027551,15.5572382686041,10.4432583146582)|MULTIPOLYGON(((176.89712904 -37.83472803,176.96499984 -37.90166697,176.87000016 -37.961667,176.80207284 -37.89472797,176.89712904 -37.83472803)))|Nicola Litchfield|Mark Stirling|6.18505227126044|50|3.2|11|10.4432583146582|114.875841461241|8|0|193|Normal
6013||0.00|576||585|(80,90,90)|290||(36,44,40)|(10,14,12)|(,,7.03553415246903)|Esk|(,,5571)|(0.25,0.75,0.5)|209|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(360,625.502792921619,480)|(10,14.2159725664004,12)|MULTIPOLYGON(((172.44504612 -42.77984301,172.46333304 -42.79333302,172.40500008 -42.86999997,172.35 -42.89666697,172.33499988 -42.92833302,172.278333 -42.97833297,172.13000004 -43.03666701,172.11164112 -43.023177,172.259991 -42.96484296,172.316673 -42.91484301,172.33168284 -42.88317696,172.38669084 -42.85650996,172.44504612 -42.77984301)))|Nicola Litchfield|Mark Stirling|7.03553415246903|90|0.5|40|12|480|12|0|5571|Reverse-dextral
6014||0.00|576||585|(50,70,60)|305||(28.8,35.2,32)|(13,17,15)|(,,6.9925982404148)|Feilding Anticline|(,,7429)|(0.2,0.4,0.3)|202|(,,1)|2011-08-29|2011-08-29|Rest of NZ|(367.779838167675,735.205385351939,517.305841193905)|(12.7701332697109,20.8865166293165,16.1658075373095)|MULTIPOLYGON(((175.41400896 -40.18550301,175.50420516 -40.06883601,175.57594704 -40.02383601,175.62273408 -39.95217,175.73666688 -40.01166702,175.69000008 -40.08333303,175.61833308 -40.12833303,175.52833308 -40.24500003,175.41400896 -40.18550301)))|Nicola Litchfield|Mark Stirling|6.9925982404148|60|0.3|32|16.1658075373095|517.305841193905|15|1|7429|Reverse
6026||0.00|576||585|(30,60,45)|320||(41,46.2,42)|(13,17,15)|(,,7.22873655845565)|Gimmerburn|(,,5850)|(0.1,0.9,0.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(615.455386956141,1570.8,890.95454429505)|(15.0111069989303,34,21.2132034355964)|MULTIPOLYGON(((169.78209984 -44.89876503,170.08499988 -44.99166699,169.94333304 -45.17000001,169.901667 -45.27999999,169.87666716 -45.33166701,169.57195704 -45.23876496,169.59723408 -45.18709803,169.639488 -45.07709796,169.78209984 -44.89876503)))|Nicola Litchfield|Mark Stirling|7.22873655845565|45|0.5|42|21.2132034355964|890.95454429505|15|0|5850|Reverse
6015||0.00|576||585|(60,90,75)|220||(47.7,58.3,53)|(10,14,12)|(,,7.20852613809767)|Fern Gully|(,,6051)|(0.41,1.7,0.61)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(477,942.466579425145,658.435650740813)|(10,16.1658075373095,12.423314164921)|MULTIPOLYGON(((170.38934388 -44.86058901,170.35605612 -44.817255,170.30114784 -44.73225504,170.13124584 -44.64058896,170.02125684 -44.63058897,169.94135304 -44.54058897,170.00333316 -44.49666699,170.08333308 -44.58666699,170.19333288 -44.59666698,170.36333316 -44.68833297,170.41833288 -44.77333302,170.45166708 -44.81666703,170.38934388 -44.86058901)))|Nicola Litchfield|Mark Stirling|7.20852613809767|75|0.61|53|12.423314164921|658.435650740813|12|0|6051|Reverse
6016||0.00|576||585|(80,90,90)|120||(13.5,16.5,15)|(3,7,5)|(,,6.36420137454406)|Fernside F28|(,,10000)|(,,)|204|(,,0)|2011-08-29|2011-08-29|TVZ|(40.5,117.281773672804,75)|(3,7.10798628320021,5)|MULTIPOLYGON(((178.10386092 -38.23212996,178.09499988 -38.22833304,178.17833304 -38.10833298,178.18717896 -38.11212999,178.10386092 -38.23212996)))|Nicola Litchfield|Mark Stirling|6.36420137454406|90||15|5|75|5|0|10000|Normal
6017||0.00|576||585|(80,90,90)|330||(30.6,37.4,34)|(10,14,12)|(,,6.94142605342142)|Fidget|(,,1184)|(1,3,2)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(306,531.677373983376,408)|(10,14.2159725664004,12)|MULTIPOLYGON(((173.81332692 -42.078294,173.81999988 -42.09666696,173.75000004 -42.10833303,173.59999992 -42.14500002,173.51666712 -42.15500001,173.42833284 -42.17499999,173.42165196 -42.15662703,173.50998804 -42.13662696,173.59332192 -42.12662697,173.743326 -42.08995998,173.81332692 -42.078294)))|Nicola Litchfield|Mark Stirling|6.94142605342142|90|2|34|12|408|12|0|1184|Dextral
6018||0.00|576||585|(70,90,80)|140||(40.5,49.5,45)|(13,17,15)|(,,7.17277655175762)|Fiordland Margin 1 & 2|(,,62679)|(0.05,0.05,0.05)|212|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(526.5,895.50559553848,685.412963022878)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((167.040918 -44.90629299,167.00000004 -44.86666698,167.15000016 -44.80000002,167.29999992 -44.74999998,167.45000004 -44.63333298,167.49075312 -44.67295899,167.34083508 -44.78962599,167.19087096 -44.83962603,167.040918 -44.90629299)))|Nicola Litchfield|Mark Stirling|7.17277655175762|80|0.05|45|15.2313991782862|685.412963022878|15|0|62679|Dextral-reverse
6019||0.00|576||585|(65,85,75)|310||(71.1,86.9,79)|(13,17,15)|(,,7.50426777568924)|Fisherman|(,,5502)|(0.6,1.2,1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(927.830675841316,1630.02019968329,1226.80227378595)|(13.0496578880635,18.7574246223624,15.5291427061512)|MULTIPOLYGON(((174.508146 -41.07799098,174.59329896 -40.93799103,174.885264 -40.66132401,174.98212884 -40.47465798,175.05333288 -40.50666702,174.95666712 -40.69333296,174.66500016 -40.96999998,174.57999984 -41.11000002,174.508146 -41.07799098)))|Nicola Litchfield|Mark Stirling|7.50426777568924|75|1|79|15.5291427061512|1226.80227378595|15|0|5502|Reverse
6020||0.00|576||585|(70,90,80)|140||(29.7,36.3,33)|(13,17,15)|(,,6.99317845322768)|Five Fingers|(,,7661)|(0.1,0.5,0.3)|204|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(386.1,656.704103394885,502.636172883444)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((166.22705304 -45.90519696,166.18333284 -45.86666697,166.26666708 -45.83333304,166.51666692 -45.68333301,166.56024312 -45.721863,166.310361 -45.87186303,166.22705304 -45.90519696)))|Nicola Litchfield|Mark Stirling|6.99317845322768|80|0.3|33|15.2313991782862|502.636172883444|15|0|7661|Normal
6021||0.00|576||585|(90,90,90)|310||(47.7,58.3,53)|(10,14,12)|(,,7.1984886568328)|Fowlers|(,,7382)|(0.25,1,0.5)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(620.1,816.2,636)|(13,14,12)|MULTIPOLYGON(((173.07076608 -42.18657201,173.07256788 -42.19009398,172.84756896 -42.28509402,172.61090316 -42.331761,172.47923712 -42.35676102,172.47742992 -42.35323896,172.60909704 -42.32823903,172.845765 -42.28157196,173.07076608 -42.18657201)))|Nicola Litchfield|Mark Stirling|7.1984886568328|90|0.5|53|12|636|12|0|7382|Dextral
6022||0.00|576||585|(45,70,60)|290||(45,55,50)|(10,14,12)|(,,7.20639374868254)|Fox Peak|(,,1979)|(0.43,3.46,1.76)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(478.87999761416,1088.94444302728,692.820323027551)|(10.6417777247591,19.7989898732233,13.856406460551)|MULTIPOLYGON(((170.72461116 -43.69512204,170.86666716 -43.72833303,170.84000016 -43.79499999,170.83166688 -43.86999996,170.69000004 -44.03166696,170.68166712 -44.14166703,170.53862112 -44.10845604,170.54722008 -43.99845597,170.68927392 -43.83678897,170.69778612 -43.761789,170.72461116 -43.69512204)))|Nicola Litchfield|Mark Stirling|7.20639374868254|60|1.76|50|13.856406460551|692.820323027551|12|0|1979|Reverse
6306||0.00|576||585|(70,90,80)|140||(37.8,46.2,42)|(13,17,15)|(,,7.13282558725436)|South Fiordland Margin 1 to 9|(,,1463)|(1,3,2)|211|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(491.4,835.805222502582,639.718765488019)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((166.25150784 -45.76678299,166.20000012 -45.73333296,166.39999992 -45.58333302,166.45137012 -45.61678296,166.25150784 -45.76678299)))|Nicola Litchfield|Mark Stirling|7.13282558725436|80|2|42|15.2313991782862|639.718765488019|15|0|1463|Dextral-normal
6023||0.00|576||585|(50,70,60)|320||(43.2,52.8,48)|(13,17,15)|(,,7.247362068074)|Gable End|(,,763)|(2.4476088766946,5.6132513441288,3.81051177665153)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(597.642237022472,1171.73358290465,831.384387633061)|(13.8343110421869,22.1919239186487,17.3205080756888)|MULTIPOLYGON(((177.97154184 -38.66633298,178.01992404 -38.63466603,178.12668312 -38.574666,178.15510296 -38.51800002,178.32369708 -38.34633303,178.43333292 -38.42000001,178.26500016 -38.591667,178.23666708 -38.64833298,178.13000016 -38.70833301,178.08166692 -38.73999996,177.97154184 -38.66633298)))|Nicola Litchfield|Mark Stirling|7.247362068074|60|3.81051177665153|48|17.3205080756888|831.384387633061|15|0|763|Reverse
6024||0.00|576||585|(60,80,70)|100||(7.02,8.58,7.8)|(13,17,15)|(,,6.17152976532914)|Galpin|(,,13580)|(0.04,0.04,0.04)|204|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(92.6678326006931,168.424620527998,124.508799379682)|(13.2005459545147,19.6299091524473,15.9626665871387)|MULTIPOLYGON(((175.51056996 -39.96305604,175.47566004 -40.02805602,175.38166692 -39.99833298,175.41666684 -39.933333,175.51056996 -39.96305604)))|Nicola Litchfield|Mark Stirling|6.17152976532914|70|0.04|7.8|15.9626665871387|124.508799379682|15|0|13580|Normal
6025||0.00|576||585|(15,35,25)|140||(137.7,168.3,153)|(13,17,15)|(,,8.12635057419183)|George R1|(,,7104)|(0.5,2.5,1.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(3120.94410884133,11054.4415263826,5430.43263333498)|(22.6648083430743,65.6829561876566,35.4930237472875)|MULTIPOLYGON(((167.40812412 -45.13556304,166.76666712 -44.91666702,166.81666716 -44.71666704,167.01666696 -44.55,167.65405416 -44.76889602,167.45589396 -44.93556297,167.40812412 -45.13556304)))|Nicola Litchfield|Mark Stirling|8.12635057419183|25|1.5|153|35.4930237472875|5430.43263333498|15|0|7104|Reverse
6055||0.00|576||585|(50,70,60)|245||(45,55,50)|(10,14,12)|(,,7.20639374868254)|Hunter|(,,26786)|(0.02,0.33,0.13)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(478.87999761416,1005.16361278585,692.820323027551)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((170.66552292 -44.25957297,170.78500008 -44.22999996,170.98833312 -44.65166697,170.86799016 -44.68123998,170.66552292 -44.25957297)))|Nicola Litchfield|Mark Stirling|7.20639374868254|60|0.13|50|13.856406460551|692.820323027551|12|0|26786|Reverse
6027||0.00|576||585|(45,70,60)|75||(28.8,35.2,32)|(13,17,15)|(,,7.01257372266643)|Grandview|(,,22286)|(0.02,0.6,0.1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(398.428158014982,846.26539572406,554.256258422041)|(13.8343110421869,24.0416305603426,17.3205080756888)|MULTIPOLYGON(((169.48294812 -44.53899696,169.48833084 -44.65733004,169.54208784 -44.78733,169.53051996 -44.81732997,169.34166684 -44.83333296,169.353333 -44.80333299,169.30000008 -44.67333303,169.29500004 -44.55500004,169.48294812 -44.53899696)))|Nicola Litchfield|Mark Stirling|7.01257372266643|60|0.1|32|17.3205080756888|554.256258422041|15|0|22286|Reverse
6029||0.00|576||585|(50,70,60)|170||(16.2,19.8,18)|(10,14,12)|(,,6.61479708303892)|Hanmer|(,,2089)|(0.4,0.8,0.6)|204|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(172.396799141098,361.858900602908,249.415316289918)|(10.6417777247591,18.2757020506519,13.856406460551)|MULTIPOLYGON(((172.71402804 -42.607764,172.73333304 -42.51833298,172.79666712 -42.52166703,172.94666688 -42.543333,172.92735396 -42.63276402,172.77736104 -42.61109796,172.71402804 -42.607764)))|Nicola Litchfield|Mark Stirling|6.61479708303892|60|0.6|18|13.856406460551|249.415316289918|12|0|2089|Normal
6030||0.00|576||585|(50,70,65)|315||(34.2,41.8,38)|(10,14,12)|(,,7.03431515186323)|Harper|(,,8821)|(0.4,0.8,0.3)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(363.948798186762,763.924345717249,503.140331046896)|(10.6417777247591,18.2757020506519,13.2405350275499)|MULTIPOLYGON(((171.65696688 -42.98852601,171.73000008 -43.06166703,171.59000004 -43.16833296,171.41833296 -43.22166696,171.35499996 -43.26166701,171.28172808 -43.18852599,171.34510896 -43.14852603,171.51684012 -43.09519203,171.65696688 -42.98852601)))|Nicola Litchfield|Mark Stirling|7.03431515186323|65|0.3|38|13.2405350275499|503.140331046896|12|0|8821|Reverse
6031||0.00|576||585|(80,90,90)|310||(83.7,102.3,93)|(13,17,15)|(,,7.5887047707757)|Hauroko|(,,3238)|(1,3,2)|209|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(1088.1,1765.9284207305,1395)|(13,17.2622524020577,15)|MULTIPOLYGON(((167.28430284 -46.00698399,167.30666712 -46.02500001,166.39333308 -46.57166703,166.37074488 -46.55365101,167.28430284 -46.00698399)))|Nicola Litchfield|Mark Stirling|7.5887047707757|90|2|93|15|1395|15|0|3238|Reverse-dextral
6032||0.00|576||585|(30,50,40)|300||(15.3,18.7,17)|(13,17,15)|(,,6.7326144033732)|Hawke Bay 1|(,,2368)|(0.2,0.8,0.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(259.64550984819,635.8,396.709575849405)|(16.9702947613196,34,23.3358574029062)|MULTIPOLYGON(((176.68867392 -39.32448003,176.71047408 -39.28948002,176.72884488 -39.27948003,176.78419308 -39.18781296,177.05000016 -39.29833296,176.99500008 -39.39000003,176.97666708 -39.40000002,176.95500012 -39.43500003,176.68867392 -39.32448003)))|Nicola Litchfield|Mark Stirling|6.7326144033732|40|0.5|17|23.3358574029062|396.709575849405|15|0|2368|Reverse
6033||0.00|576||585|(30,50,40)|310||(30.6,37.4,34)|(13,17,15)|(,,7.13398773092517)|Hawke Bay 2|(,,2960)|(0.3,1.3,0.8)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(519.29101969638,1271.6,793.41915169881)|(16.9702947613196,34,23.3358574029062)|MULTIPOLYGON(((176.78527488 -39.382974,176.80203612 -39.35297403,176.90898888 -39.26130696,176.96575908 -39.22797402,176.99586804 -39.19297401,177.06263292 -39.16130697,177.27999984 -39.32333298,177.21333288 -39.35500002,177.183333 -39.39000003,177.12666684 -39.42333297,177.01999992 -39.51500004,177.003333 -39.54500001,176.78527488 -39.382974)))|Nicola Litchfield|Mark Stirling|7.13398773092517|40|0.8|34|23.3358574029062|793.41915169881|15|0|2960|Reverse
6034||0.00|576||585|(30,50,40)|300||(11.7,14.3,13)|(15,19,17)|(,,6.61351208615968)|Hawke Bay 4|(,,3018)|(0.1,0.4,0.3)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(229.098979277815,543.4,343.814965736151)|(19.5811093399842,38,26.447305056627)|MULTIPOLYGON(((177.128694 -39.046365,177.15379104 -39.02303196,177.17899284 -38.974698,177.20578512 -38.94469803,177.50000016 -39.078333,177.47333316 -39.10833297,177.44833296 -39.15666702,177.42333312 -39.17999997,177.128694 -39.046365)))|Nicola Litchfield|Mark Stirling|6.61351208615968|40|0.3|13|26.447305056627|343.814965736151|17|0|3018|Reverse
6035||0.00|576||585|(30,50,40)|300||(13.5,16.5,15)|(15,19,17)|(,,6.6963759618248)|Hawke Bay 5 & 11|(,,3482)|(0.2,0.4,0.3)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(264.344976089786,627,396.709575849405)|(19.5811093399842,38,26.447305056627)|MULTIPOLYGON(((177.17620896 -39.15099,177.17807412 -39.10599,177.19150284 -39.08432304,177.20654004 -39.07599003,177.24504888 -39.03598998,177.55499988 -39.14666703,177.51666708 -39.18666699,177.50166696 -39.195,177.48833292 -39.21666696,177.48666684 -39.26166696,177.17620896 -39.15099)))|Nicola Litchfield|Mark Stirling|6.6963759618248|40|0.3|15|26.447305056627|396.709575849405|17|0|3482|Reverse
6036||0.00|576||585|(30,50,40)|320||(10.8,13.2,12)|(15,19,17)|(,,6.56716261114739)|Hawke Bay 6 & 12|(,,8357)|(0.1,0.2,0.1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(211.475980871829,501.6,317.367660679524)|(19.5811093399842,38,26.447305056627)|MULTIPOLYGON(((177.28053696 -39.07567602,177.28899192 -39.04400898,177.35575284 -39.01900896,177.35916204 -38.99900898,177.62666688 -39.16333296,177.62333292 -39.18333303,177.55666704 -39.20833296,177.54833304 -39.24,177.28053696 -39.07567602)))|Nicola Litchfield|Mark Stirling|6.56716261114739|40|0.1|12|26.447305056627|317.367660679524|17|0|8357|Reverse
6037||0.00|576||585|(30,50,40)|270||(10.8,13.2,12)|(13,17,15)|(,,6.530924169599)|Hawke Bay 7|(,,8357)|(0.1,0.2,0.1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(183.279183422252,448.8,280.030288834874)|(16.9702947613196,34,23.3358574029062)|MULTIPOLYGON(((177.39504684 -39.23278497,177.39514692 -39.20945202,177.37855884 -39.19111803,177.39384408 -39.12445197,177.69499992 -39.12166701,177.68000016 -39.18833298,177.69666708 -39.20666697,177.69666708 -39.23000001,177.39504684 -39.23278497)))|Nicola Litchfield|Mark Stirling|6.530924169599|40|0.1|12|23.3358574029062|280.030288834874|15|0|8357|Reverse
6038||0.00|576||585|(30,50,40)|300||(5.4,6.6,6)|(15,19,17)|(,,6.16578928359542)|Hawke Bay 8|(,,696)|(0.2,1,0.6)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(105.737990435915,250.8,158.683830339762)|(19.5811093399842,38,26.447305056627)|MULTIPOLYGON(((176.69612088 -39.49360002,176.699529 -39.47693301,176.72801796 -39.441933,177.03833292 -39.555,177.00999984 -39.59000001,177.00666696 -39.60666702,176.69612088 -39.49360002)))|Nicola Litchfield|Mark Stirling|6.16578928359542|40|0.6|6|26.447305056627|158.683830339762|17|0|696|Reverse
6039||0.00|576||585|(50,70,60)|290||(23.4,28.6,26)|(13,17,15)|(,,6.87236273328268)|Himatangi Anticline|(,,6036)|(0.2,0.4,0.3)|202|(,,1)|2011-08-29|2011-08-29|Rest of NZ|(298.821118511236,597.354375598451,420.310995970048)|(12.7701332697109,20.8865166293165,16.1658075373095)|MULTIPOLYGON(((175.28765688 -40.24898901,175.41333288 -40.293333,175.28500008 -40.50500004,175.15892916 -40.46065596,175.28765688 -40.24898901)))|Nicola Litchfield|Mark Stirling|6.87236273328268|60|0.3|26|16.1658075373095|420.310995970048|15|1|6036|Reverse
6040||0.00|576||585|(35,55,45)|223||(62.1,75.9,69)|(13,17,15)|(,,7.51620295890812)|Hokonui|(,,9611)|(0.2,0.8,0.5)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(985.531325507123,2249.5694003899,1463.71103705615)|(15.8700696538989,29.6385955255587,21.2132034355964)|MULTIPOLYGON(((168.09195384 -45.76206204,168.28333308 -45.62333298,168.41000016 -45.80833302,168.51666708 -45.89333298,168.60833316 -45.95499999,168.77999988 -45.99166698,168.89666688 -46.03666698,168.70385808 -46.17539604,168.58734804 -46.13039604,168.41580912 -46.09372896,168.32435796 -46.03206204,168.21798516 -45.94706199,168.09195384 -45.76206204)))|Nicola Litchfield|Mark Stirling|7.51620295890812|45|0.5|69|21.2132034355964|1463.71103705615|15|0|9611|Reverse
6041||0.00|576||585|(70,90,80)|278||(81.9,100.1,91)|(13,17,15)|(,,7.58054838981862)|Hollyford|(,,6338)|(0.5,1.5,1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(1064.7,1810.91131542226,1386.05732522404)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((168.26898996 -44.25839298,168.33499992 -44.27166699,168.14499984 -44.55166698,168.09500016 -44.68333302,168.138333 -44.838333,168.03500004 -45.03666699,167.96811384 -45.02339298,168.07167792 -44.82505899,168.02852292 -44.67005901,168.07867416 -44.53839297,168.26898996 -44.25839298)))|Nicola Litchfield|Mark Stirling|7.58054838981862|80|1|91|15.2313991782862|1386.05732522404|15|0|6338|Reverse
6042||0.00|576||585|(30,50,40)|320||(32.4,39.6,36)|(12,16,14)|(,,7.14711036030692)|Honeycomb|(,,2507)|(0.5,1.5,1)|202|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(507.54235409239,1267.2,784.084808737648)|(15.6648874719873,32,21.7801335760458)|MULTIPOLYGON(((175.61411208 -41.37555699,175.73103288 -41.28222402,175.95297684 -41.18055696,176.13 -41.35333302,175.90833288 -41.45499999,175.79166696 -41.54833296,175.61411208 -41.37555699)))|Nicola Litchfield|Mark Stirling|7.14711036030692|40|1|36|21.7801335760458|784.084808737648|14|0|2507|Reverse
6043||0.00|576||585|(70,90,80)|325||(57.6,86.4,72)|(13,17,15)|(,,7.44493652863219)|Hope - Te Rapa 1 & 2|(,,1254)|(3,5,4)|209|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(748.8,1563.06431221262,1096.6607408366)|(13,18.0910221320905,15.2313991782862)|MULTIPOLYGON(((174.85017192 -41.84560503,174.87833292 -41.88999996,174.708333 -41.94833301,174.50833284 -41.96333304,174.12000012 -42.15666699,174.09172104 -42.11227197,174.48014016 -41.91893802,174.68014608 -41.90393799,174.85017192 -41.84560503)))|Nicola Litchfield|Mark Stirling|7.44493652863219|80|4|72|15.2313991782862|1096.6607408366|15|0|1254|Reverse-dextral
6044||0.00|576||585|(70,90,80)|340||(39.6,48.4,44)|(10,14,12)|(,,7.09515676003338)|Hope 1888|(,,219)|(11,17,14)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(396,721.086858629678,536.145251075673)|(10,14.8984888146628,12.1851193426289)|MULTIPOLYGON(((172.23386292 -42.59186802,172.33720092 -42.57020097,172.60720488 -42.55020099,172.747215 -42.49853496,172.76000004 -42.53666697,172.62 -42.588333,172.35 -42.60833298,172.24666704 -42.63000003,172.23386292 -42.59186802)))|Nicola Litchfield|Mark Stirling|7.09515676003338|80|14|44|12.1851193426289|536.145251075673|12|0|219|Dextral
6045||0.00|576||585|(70,90,80)|340||(32.4,39.6,36)|(10,14,12)|(,,6.97895652574151)|Hope Central to West|(,,147)|(14,20,17)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(324,589.980157060646,438.664296334642)|(10,14.8984888146628,12.1851193426289)|MULTIPOLYGON(((172.22835384 -42.59310597,172.24666704 -42.63000003,171.82500012 -42.74333298,171.80665308 -42.70643901,172.22835384 -42.59310597)))|Nicola Litchfield|Mark Stirling|6.97895652574151|80|17|36|12.1851193426289|438.664296334642|12|0|147|Dextral
6046||0.00|576||585|(70,90,80)|340||(72.9,89.1,81)|(10,14,12)|(,,7.44853321655666)|Hope Conway|(,,282)|(10,23,20)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(729,1327.45535338645,986.994666752944)|(10,14.8984888146628,12.1851193426289)|MULTIPOLYGON(((173.66693616 -42.27686604,173.68666704 -42.31333296,173.63000016 -42.33500001,173.31000012 -42.41166696,173.01999996 -42.53166702,172.77999984 -42.58166697,172.760184 -42.54519996,173.00019996 -42.49520001,173.29023792 -42.37520004,173.61026208 -42.298533,173.66693616 -42.27686604)))|Nicola Litchfield|Mark Stirling|7.44853321655666|80|20|81|12.1851193426289|986.994666752944|12|0|282|Dextral
6047||0.00|576||585|(70,90,80)|340||(108.9,133.1,121)|(10,14,12)|(,,7.68093368514039)|Hope Conway - Offshore|(,,1685)|(4,6,5)|205|(,,0)|2011-08-29|2011-08-29|Rest of NZ|(1089,1982.98886123161,1474.3994404581)|(10,14.8984888146628,12.1851193426289)|MULTIPOLYGON(((174.09916404 -42.12055404,174.12000012 -42.15666699,173.82999996 -42.26166702,173.68666704 -42.31333296,173.63000016 -42.33500001,173.31000012 -42.41166696,173.01999996 -42.53166702,172.77999984 -42.58166697,172.75902192 -42.54555402,172.99903896 -42.49555398,173.28907908 -42.37555401,173.60910504 -42.29888697,173.66577912 -42.27722001,173.80912896 -42.22555398,174.09916404 -42.12055404)))|Nicola Litchfield|Mark Stirling|7.68093368514039|80|5|121|12.1851193426289|1474.3994404581|12|0|1685|Dextral
