 
# APPENDIX to the
# ISC-GEM Reference Global Instrumental Earthquake Catalogue (1900-2009)
#
# June 29, 2012. International Seismological Centre (ISC), Thatcham, Berks, UK
#
# The GEM Foundation and the ISC reserve their right to remain the sole 
# distributors of the ISC-GEM Catalogue and Appendix to all interested parties.
#
# The Appendix contains a list of those earthquakes, not included in the main 
# Catalogue, for which poor data availability prevented the authors from 
# performing a reliable determination of either an epicentre or a magnitude or 
# both.
#
# The Appendix is presented in exactly the same format as the main Catalogue:
#
# - earthquake origin date and time;
# - epicentre (lat,lon);
# - error ellipse parameters (smajax, sminax, strike), epicentre quality 
#   (q:A/B/C/D);
# - depth, depth uncertainty (unc), depth quality (q:A/B/C);
# - Mw, Mw uncertainty (unc), quality (q:A/B/C/D), source(s:p-proxy,
#   d-direct computation);
# - where available: scalar moment (mo), factor (fac) , mo author (mo_auth) 
#   and six moment tensor components (mpp, mpr, mrr, mrt, mtp, mtt).
#
# The epicentre or magnitude quality flag "D" indicates those poorly determined 
# parameters that led to exclusion of the earthquake from the main list and 
# inclusion into the Appendix.

          date          ,    lat   ,    lon   , smajaz, sminax, strike, q ,  depth ,   unc , q ,  mw  ,  unc , q , s ,   mo  , fac, mo_auth  ,  mpp  ,  mpr  ,  mrr  ,  mrt  ,  mtp  ,  mtt  ,    eventid
 1959-05-16 06:16:30.14 ,   -4.970 ,  153.485 ,   6.0 ,   4.2 ,  72.9 , A ,   68.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882031
 1959-05-24 19:17:43.98 ,   17.464 ,  -97.180 ,   5.3 ,   4.4 ,  46.2 , A ,   69.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882086
 1959-05-26 04:13:06.29 ,   27.104 ,  127.398 ,   4.8 ,   3.9 , 141.6 , A ,  101.7 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882094
 1959-06-18 15:58:41.45 ,   54.268 ,  159.896 ,   8.6 ,   5.6 , 129.0 , B ,   10.0 ,  24.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882281
 1959-06-27 19:04:41.62 ,  -33.307 ,  179.979 ,   5.9 ,   5.4 , 106.7 , A ,  162.6 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882346
 1959-07-03 17:55:33.96 ,  -16.030 ,  172.987 ,   9.4 ,   6.2 ,  94.3 , B ,  175.1 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882383
 1959-07-06 09:10:25.60 ,  -26.720 ,  -62.201 ,   6.5 ,   4.8 ,  74.6 , A ,  629.2 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882398
 1959-07-06 09:23:35.74 ,  -26.609 ,  -62.322 ,   7.4 ,   5.1 ,  69.6 , A ,  623.5 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882399
 1959-07-09 16:05:27.17 ,  -20.303 ,  -68.586 ,   7.2 ,   5.0 ,  81.7 , A ,  111.0 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882415
 1959-07-18 19:55:04.92 ,   15.721 ,  120.610 ,   4.5 ,   3.6 ,  68.6 , A ,  150.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882465
 1959-07-19 15:06:16.31 ,  -15.207 ,  -70.371 ,   6.1 ,   4.6 ,  73.3 , A ,  200.7 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882468
 1959-08-18 07:56:22.70 ,   45.099 , -110.800 ,   9.4 ,   7.8 ,  73.0 , A ,   10.0 ,   3.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     882675
 1959-10-31 04:27:14.45 ,  -16.602 , -177.685 ,   7.4 ,   5.4 , 115.8 , A ,  418.0 ,   6.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     883199
 1959-11-19 11:08:51.23 ,   -5.845 ,  146.611 ,   6.0 ,   3.8 ,  72.5 , B ,  133.1 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     883309
 1959-12-25 10:18:53.47 ,  -25.464 ,  -68.832 ,   9.8 ,   5.6 ,  78.3 , B ,  100.9 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     883556
 1960-01-02 03:21:49.49 ,  -17.692 ,  -69.351 ,  10.9 ,   8.8 ,  62.8 , A ,  146.2 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877903
 1960-01-03 20:19:34.27 ,   39.329 ,   15.377 ,   5.8 ,   4.7 , 171.0 , A ,  250.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877924
 1960-01-04 12:52:01.79 ,   45.092 ,   26.791 ,   4.9 ,   4.7 , 124.3 , A ,   40.0 ,  13.0 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877933
 1960-01-09 07:24:05.40 ,   36.431 ,   70.099 ,   4.6 ,   3.3 ,  25.7 , A ,  225.4 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877974
 1960-01-12 01:52:41.83 ,   23.373 ,  122.245 ,   5.4 ,   4.2 , 102.4 , A ,   10.0 ,   9.8 , B ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877990
 1960-01-13 15:40:36.87 ,  -15.946 ,  -72.703 ,   7.0 ,   5.5 ,  94.4 , A ,  130.0 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     877999
 1960-01-14 10:25:57.54 ,   35.918 ,  140.163 ,   4.0 ,   3.4 ,  98.1 , A ,   70.0 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878010
 1960-01-16 20:49:32.46 ,   63.314 , -150.062 ,   7.6 ,   5.9 ,  28.8 , A ,  113.1 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878028
 1960-01-17 02:57:50.36 ,  -15.356 ,  -75.612 ,  12.4 ,   7.1 ,  54.7 , B ,   45.0 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878032
 1960-01-19 09:15:07.95 ,  -23.240 ,  179.703 ,   7.3 ,   6.0 , 112.4 , A ,  558.4 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878045
 1960-01-26 09:52:16.48 ,   40.120 ,   38.698 ,   5.8 ,   4.2 ,  11.4 , A ,   25.0 ,   4.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878113
 1960-01-26 20:27:04.94 ,   45.804 ,   26.466 ,   5.3 ,   4.4 ,  73.6 , A ,  135.0 ,  31.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878120
 1960-02-01 11:59:47.01 ,   35.187 ,   22.966 ,   7.2 ,   5.4 ,  32.1 , A ,   35.0 ,  19.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878165
 1960-02-03 02:21:11.09 ,  -37.632 ,  177.789 ,   8.1 ,   6.5 ,  85.5 , A ,   85.0 ,  38.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878177
 1960-02-10 23:19:57.00 ,  -16.309 , -172.584 ,  12.2 ,   9.3 , 152.9 , A ,   15.0 ,  11.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878247
 1960-02-11 04:27:25.28 ,  -13.706 ,  170.240 ,  17.0 ,  12.9 , 132.8 , A ,  420.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878251
 1960-02-19 10:36:55.14 ,   36.521 ,   71.086 ,   4.4 ,   3.0 ,  24.1 , A ,  207.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878328
 1960-02-21 00:47:00.03 ,  -42.201 ,  173.209 ,   6.4 ,   5.0 , 120.6 , A ,   49.7 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878342
 1960-02-23 16:04:57.19 ,   -6.166 ,  154.462 ,   9.9 ,   6.0 ,  75.2 , B ,   25.0 ,  22.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878370
 1960-03-04 02:16:03.71 ,   50.343 , -176.885 ,  12.1 ,   7.2 , 177.8 , B ,   15.0 ,   8.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878446
 1960-03-04 03:53:12.07 ,   31.182 ,  130.483 ,   4.0 ,   3.9 , 157.7 , A ,  132.2 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878447
 1960-03-08 16:33:41.71 ,  -16.991 ,  168.698 ,   5.2 ,   4.8 ,  94.2 , A ,  242.7 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878481
 1960-03-09 23:54:28.83 ,  -16.214 ,  -72.165 ,   8.6 ,   5.7 ,  60.6 , A ,  116.3 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878486
 1960-03-10 14:32:43.90 ,   46.862 ,  152.147 ,   7.3 ,   4.5 , 137.8 , B ,   92.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878495
 1960-03-13 23:53:33.27 ,    7.549 ,  -77.276 ,   7.7 ,   4.7 ,  57.3 , B ,   15.0 ,   6.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878519
 1960-03-22 13:19:38.36 ,   18.374 , -105.648 ,  16.8 ,   9.6 ,  28.4 , C ,   25.0 ,   7.7 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878601
 1960-03-23 01:07:19.77 ,   39.510 ,  143.351 ,   4.9 ,   3.1 , 104.2 , B ,   15.0 ,  12.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878608
 1960-03-23 08:46:46.58 ,   39.772 ,  143.298 ,   4.9 ,   2.4 , 111.7 , B ,   15.0 ,  14.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878620
 1960-03-27 23:28:28.73 ,  -39.141 ,  175.238 ,   7.4 ,   5.9 , 106.6 , A ,  235.1 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878662
 1960-03-28 06:36:08.25 ,  -13.638 ,  165.877 ,   8.8 ,   5.9 ,  79.9 , A ,   39.1 ,   3.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878666
 1960-03-30 15:19:37.79 ,  -22.462 ,  173.685 ,   8.7 ,   7.2 , 110.3 , A ,   35.0 ,  19.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878691
 1960-03-31 19:56:20.27 ,   26.013 , -110.262 ,   8.9 ,   5.8 ,  44.7 , B ,   15.0 ,   6.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878707
 1960-04-07 13:47:31.86 ,  -24.282 , -179.671 ,   8.0 ,   6.1 , 119.7 , A ,  492.6 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878756
 1960-04-07 23:56:00.06 ,  -21.594 , -176.623 ,  10.0 ,   7.7 , 110.9 , A ,  200.0 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878760
 1960-04-13 07:57:52.56 ,   44.703 ,  126.880 ,   7.5 ,   5.4 , 139.3 , A ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878788
 1960-04-15 11:39:01.34 ,   40.993 ,  141.616 ,   4.1 ,   3.6 , 110.7 , A ,   87.8 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878807
 1960-04-21 02:16:36.06 ,   -2.742 , -109.607 ,  11.8 ,   9.0 ,  73.2 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878842
 1960-04-22 20:26:35.15 ,  -17.308 , -174.504 ,   8.5 ,   5.8 , 132.6 , A ,  206.0 ,   6.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878856
 1960-04-24 03:22:30.56 ,   -6.055 ,  113.284 ,   5.4 ,   3.5 ,  52.2 , B ,  607.1 ,   6.8 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878865
 1960-04-29 19:32:28.64 ,   -0.177 ,  121.667 ,   5.8 ,   4.3 ,  62.6 , A ,  100.0 ,  11.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878922
 1960-04-30 22:10:13.28 ,   -6.020 ,  124.152 ,   8.0 ,   4.7 ,  57.4 , B ,  625.0 ,   8.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878942
 1960-05-02 12:10:25.93 ,   -0.295 ,  121.497 ,   6.7 ,   5.2 ,  49.0 , A ,   90.0 ,  10.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     878961
 1960-05-09 20:13:27.40 ,   -4.838 , -105.017 ,  18.4 ,  11.4 ,  78.2 , B ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879028
 1960-05-19 02:06:58.21 ,   36.219 ,   71.092 ,   5.0 ,   3.8 ,  33.5 , A ,   98.4 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879085
 1960-05-21 10:53:59.43 ,  -37.789 ,  -73.664 ,  18.5 ,   8.9 ,  66.0 , B ,   25.0 ,   4.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879107
 1960-05-22 08:11:01.41 ,  -37.863 ,  -72.976 ,  15.2 ,   8.4 ,  98.7 , B ,   25.0 ,   5.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879126
 1960-05-22 12:16:50.19 ,  -38.107 ,  -72.979 ,  18.1 ,  10.7 ,  89.3 , B ,   25.0 ,   5.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879130
 1960-05-22 22:07:44.89 ,  -43.678 ,  -71.888 ,  18.2 ,  10.1 ,  65.3 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879137
 1960-05-22 23:29:31.68 ,  -38.588 ,  -74.264 ,  21.0 ,  10.0 ,  90.7 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879143
 1960-05-23 00:51:18.09 ,  -37.732 ,  -72.808 ,  25.3 ,  11.7 ,  71.5 , B ,   20.0 ,  19.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879152
 1960-05-23 00:54:01.15 ,  -39.510 ,  -73.242 ,  24.7 ,  15.1 ,  69.7 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879153
 1960-05-23 01:34:57.08 ,  -39.624 ,  -73.810 ,  17.7 ,   9.6 ,  90.7 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879156
 1960-05-23 02:56:21.98 ,  -43.156 ,  -75.167 ,  14.2 ,   8.8 ,  76.0 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879167
 1960-05-23 09:52:25.37 ,  -37.766 ,  -72.330 ,  15.3 ,   8.5 ,  89.6 , B ,   25.0 ,  30.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879184
 1960-05-27 03:17:26.31 ,  -41.248 ,  -75.518 ,  16.9 ,   8.6 ,  93.4 , B ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879282
 1960-05-28 03:06:00.02 ,  -39.486 ,  -73.585 ,  20.8 ,   9.8 ,  89.8 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879299
 1960-05-29 08:34:26.31 ,  -37.743 ,  -73.236 ,  17.9 ,   9.9 ,  93.5 , B ,   25.0 ,  19.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879317
 1960-05-29 21:24:00.34 ,  -43.160 ,  -76.079 ,  13.5 ,   7.9 ,  94.3 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879321
 1960-06-02 08:36:15.31 ,  -40.131 ,  -73.502 ,  17.7 ,   8.0 ,  89.7 , B ,   25.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879370
 1960-06-03 13:14:45.22 ,  -17.777 , -179.519 ,  11.3 ,   6.6 , 144.8 , B ,  600.0 ,   6.7 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879384
 1960-06-03 13:23:44.38 ,  -17.792 , -179.289 ,   7.9 ,   5.8 , 134.8 , A ,  600.0 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879385
 1960-06-04 02:27:11.44 ,   19.484 , -104.617 ,  13.1 ,   7.7 ,  49.9 , B ,   50.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879393
 1960-06-09 17:47:46.09 ,   38.100 ,  -26.366 ,   7.4 ,   4.6 ,   3.0 , B ,   15.0 ,   4.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879462
 1960-06-11 00:34:54.57 ,  -21.032 ,  -65.490 ,   9.6 ,   5.7 ,  68.6 , B ,  287.2 ,   5.4 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879469
 1960-06-15 23:27:46.98 ,   -0.647 ,  132.926 ,  10.2 ,   5.5 ,  62.0 , B ,   20.0 ,   9.5 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879526
 1960-06-17 16:35:41.41 ,   51.729 , -173.207 ,   8.4 ,   5.2 , 166.6 , B ,   34.0 ,   3.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879548
 1960-06-22 23:28:54.66 ,   51.418 , -173.450 ,  14.0 ,   7.4 , 170.4 , B ,   35.0 ,   9.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879610
 1960-06-29 17:07:01.73 ,   52.589 , -168.083 ,  13.8 ,   7.4 , 179.0 , B ,   15.0 ,   9.3 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879673
 1960-06-30 19:58:41.47 ,   60.206 , -150.857 ,   9.5 ,   6.8 ,  39.2 , A ,   63.6 ,   5.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879679
 1960-07-02 08:58:11.47 ,  -45.887 ,  -74.118 ,  17.4 ,   8.7 ,  89.2 , B ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879692
 1960-07-02 11:55:52.09 ,  -56.052 ,  -27.782 ,   8.1 ,   7.4 , 145.4 , A ,   80.0 ,  21.4 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879694
 1960-07-06 05:16:50.45 ,   36.520 ,   70.700 ,   4.9 ,   3.6 ,  21.6 , A ,  205.1 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879722
 1960-07-08 12:51:29.76 ,   30.509 ,  130.707 ,   5.0 ,   4.4 , 150.7 , A ,   66.4 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879741
 1960-07-17 05:14:44.69 ,   36.891 ,   69.981 ,   5.0 ,   4.3 ,  22.7 , A ,   15.0 ,  16.1 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879823
 1960-07-20 09:30:44.68 ,   48.805 ,  157.647 ,   6.3 ,   4.5 , 132.1 , A ,   27.4 ,   3.6 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879855
 1960-07-25 11:12:10.26 ,   53.614 ,  158.640 ,   4.2 ,   3.2 , 130.9 , A ,  137.3 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879902
 1960-08-01 02:20:48.00 ,   28.021 ,   54.442 ,   7.7 ,   5.2 ,  17.5 , A ,   15.0 ,   9.9 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879954
 1960-08-02 05:07:25.07 ,  -22.134 ,  171.317 ,   5.8 ,   4.8 , 104.0 , A ,   82.1 ,   6.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879969
 1960-08-02 13:42:25.44 ,   -4.746 , -105.032 ,  14.6 ,   9.3 ,  61.2 , B ,   15.0 ,  10.2 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     879974
 1960-08-20 00:19:32.55 ,   14.122 ,  -91.860 ,  11.7 ,   5.6 ,  48.9 , B ,   75.0 ,   6.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880105
 1960-08-26 18:27:17.76 ,  -13.374 ,  165.893 ,   8.9 ,   6.4 ,  94.9 , A ,   20.0 ,  12.8 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880169
 1960-08-27 18:16:15.60 ,   49.822 ,  154.178 ,   6.7 ,   4.4 , 135.6 , B ,  170.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880177
 1960-09-10 10:44:55.54 ,    4.011 ,  122.611 ,   6.1 ,   4.0 ,  59.0 , B ,  599.5 ,   7.5 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880297
 1960-09-18 09:40:40.64 ,   -6.833 ,  129.249 ,   7.7 ,   4.5 ,  58.7 , B ,  155.2 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880352
 1960-09-29 11:18:56.08 ,   19.309 ,  144.864 ,   5.3 ,   3.9 ,  60.8 , A ,  419.5 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880433
 1960-09-30 06:35:13.40 ,   49.216 , -129.979 ,  14.3 ,   7.3 ,  59.5 , B ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880439
 1960-10-06 16:19:16.50 ,   52.701 ,  107.789 ,   7.4 ,   6.0 ,  47.1 , A ,   15.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880479
 1960-10-08 20:40:11.98 ,    8.020 ,   93.183 ,   6.8 ,   5.2 ,  53.5 , A ,   68.6 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880495
 1960-10-09 09:00:40.91 ,   40.879 ,  141.402 ,   3.9 ,   3.1 ,  97.4 , A ,   89.2 ,   5.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880499
 1960-10-17 22:15:31.22 ,   14.687 ,  -92.525 ,  10.3 ,   5.9 ,  44.9 , B ,   35.0 ,  16.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880565
 1960-10-22 08:22:03.49 ,  -10.242 ,  161.199 ,   6.1 ,   4.5 ,  73.9 , A ,   74.9 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880595
 1960-10-28 13:18:20.22 ,   52.015 ,  157.708 ,   4.8 ,   3.4 , 130.5 , A ,  107.6 ,   6.0 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880643
 1960-10-30 21:32:56.48 ,  -23.016 ,  -68.702 ,  10.2 ,   5.8 ,  87.0 , B ,   95.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880664
 1960-11-01 06:15:32.25 ,  -11.422 ,  -12.960 ,   9.0 ,   7.4 , 148.0 , A ,   15.0 ,   5.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880669
 1960-11-10 14:44:59.65 ,   -2.825 ,  139.433 ,   6.5 ,   4.3 ,  65.1 , B ,  100.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880735
 1960-11-24 04:50:19.01 ,   -4.633 ,  153.152 ,   7.0 ,   4.5 ,  78.7 , B ,   77.5 ,   4.9 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880845
 1960-11-25 21:54:13.54 ,   38.146 ,  140.844 ,   4.2 ,   3.6 , 106.5 , A ,   96.5 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880859
 1960-11-29 09:31:59.84 ,  -44.110 ,  -76.038 ,  14.4 ,   8.4 ,  90.1 , B ,   20.0 ,  25.0 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880884
 1960-12-02 09:37:41.36 ,  -24.520 ,  -70.230 ,  10.7 ,   7.4 ,  69.3 , A ,   35.0 ,   5.6 , C ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880906
 1960-12-11 18:53:10.49 ,  -15.719 ,  167.095 ,   6.9 ,   5.6 ,  71.1 , A ,   75.0 ,   5.3 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880976
 1960-12-14 23:51:32.25 ,    3.032 ,  126.254 ,   6.5 ,   4.2 ,  63.4 , B ,   75.0 ,   5.2 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     880993
 1960-12-21 14:40:03.50 ,   61.710 , -152.209 ,   8.9 ,   4.7 ,  21.9 , B ,  124.7 ,   5.1 , A ,      ,      , D ,   ,       ,    ,          ,       ,       ,       ,       ,       ,       ,     881037
